id,timestamp,Date,Time,Activity,Place
2653,2024-07-29 19:07:53,2024-07-29,19:07:53,Walking,Room
2654,2024-07-29 19:07:54,2024-07-29,19:07:54,Walking,Room
2655,2024-07-29 19:07:55,2024-07-29,19:07:55,Walking,Room
2656,2024-07-29 19:07:56,2024-07-29,19:07:56,Walking,Room
2657,2024-07-29 19:07:56,2024-07-29,19:07:56,Walking,Room
2658,2024-07-29 19:07:57,2024-07-29,19:07:57,Walking,Room
2659,2024-07-29 19:07:58,2024-07-29,19:07:58,Walking,Room
2660,2024-07-29 19:07:59,2024-07-29,19:07:59,Walking,Room
2661,2024-07-29 19:07:59,2024-07-29,19:07:59,Walking,Room
2662,2024-07-29 19:08:00,2024-07-29,19:08:00,Walking,Room
2663,2024-07-29 19:08:01,2024-07-29,19:08:01,Walking,Room
2664,2024-07-29 19:08:02,2024-07-29,19:08:02,Walking,Room
2665,2024-07-29 19:08:02,2024-07-29,19:08:02,Walking,Room
2666,2024-07-29 19:08:03,2024-07-29,19:08:03,Walking,Room
2667,2024-07-29 19:08:04,2024-07-29,19:08:04,Walking,Room
2668,2024-07-29 19:08:05,2024-07-29,19:08:05,Walking,Room
2669,2024-07-29 19:08:05,2024-07-29,19:08:05,Walking,Room
2670,2024-07-29 19:08:06,2024-07-29,19:08:06,Walking,Room
2671,2024-07-29 19:08:07,2024-07-29,19:08:07,Walking,Room
2672,2024-07-29 19:08:08,2024-07-29,19:08:08,Walking,Room
2673,2024-07-29 19:08:08,2024-07-29,19:08:08,Walking,Room
2674,2024-07-29 19:08:09,2024-07-29,19:08:09,Walking,Room
2675,2024-07-29 19:08:10,2024-07-29,19:08:10,Walking,Room
2676,2024-07-29 19:08:11,2024-07-29,19:08:11,Walking,Room
2677,2024-07-29 19:08:11,2024-07-29,19:08:11,Walking,Room
2678,2024-07-29 19:08:12,2024-07-29,19:08:12,Walking,Room
2679,2024-07-29 19:08:13,2024-07-29,19:08:13,Walking,Room
2680,2024-07-29 19:08:14,2024-07-29,19:08:14,Walking,Room
2681,2024-07-29 19:08:14,2024-07-29,19:08:14,Walking,Room
2682,2024-07-29 19:08:15,2024-07-29,19:08:15,Walking,Room
2683,2024-07-29 19:08:16,2024-07-29,19:08:16,Walking,Room
2684,2024-07-29 19:08:17,2024-07-29,19:08:17,Walking,Room
2685,2024-07-29 19:08:17,2024-07-29,19:08:17,Walking,Room
2686,2024-07-29 19:08:18,2024-07-29,19:08:18,Walking,Room
2687,2024-07-29 19:08:19,2024-07-29,19:08:19,Walking,Room
2688,2024-07-29 19:08:20,2024-07-29,19:08:20,Walking,Room
2689,2024-07-29 19:08:20,2024-07-29,19:08:20,Walking,Room
2690,2024-07-29 19:08:21,2024-07-29,19:08:21,Walking,Room
2691,2024-07-29 19:08:22,2024-07-29,19:08:22,Walking,Room
2692,2024-07-29 19:08:23,2024-07-29,19:08:23,Walking,Room
2693,2024-07-29 19:08:23,2024-07-29,19:08:23,Walking,Room
2694,2024-07-29 19:08:24,2024-07-29,19:08:24,Walking,Room
2695,2024-07-29 19:08:25,2024-07-29,19:08:25,Walking,Room
2696,2024-07-29 19:08:26,2024-07-29,19:08:26,Walking,Room
2697,2024-07-29 19:08:26,2024-07-29,19:08:26,Walking,Room
2698,2024-07-29 19:08:27,2024-07-29,19:08:27,Walking,Room
2699,2024-07-29 19:08:28,2024-07-29,19:08:28,Walking,Room
2700,2024-07-29 19:08:29,2024-07-29,19:08:29,Walking,Room
2701,2024-07-29 19:08:29,2024-07-29,19:08:29,Walking,Room
2702,2024-07-29 19:08:30,2024-07-29,19:08:30,Walking,Room
2703,2024-07-29 19:08:31,2024-07-29,19:08:31,Walking,Room
2704,2024-07-29 19:08:32,2024-07-29,19:08:32,Walking,Room
2705,2024-07-29 19:08:32,2024-07-29,19:08:32,Walking,Room
2706,2024-07-29 19:08:33,2024-07-29,19:08:33,Walking,Room
2707,2024-07-29 19:08:34,2024-07-29,19:08:34,Walking,Room
2708,2024-07-29 19:08:35,2024-07-29,19:08:35,Walking,Room
2709,2024-07-29 19:08:35,2024-07-29,19:08:35,Walking,Room
2710,2024-07-29 19:08:36,2024-07-29,19:08:36,Walking,Room
2711,2024-07-29 19:08:37,2024-07-29,19:08:37,Walking,Room
2712,2024-07-29 19:08:38,2024-07-29,19:08:38,Walking,Room
2713,2024-07-29 19:08:38,2024-07-29,19:08:38,Walking,Room
2714,2024-07-29 19:08:39,2024-07-29,19:08:39,Walking,Room
2715,2024-07-29 19:08:40,2024-07-29,19:08:40,Walking,Room
2716,2024-07-29 19:08:41,2024-07-29,19:08:41,Walking,Room
2717,2024-07-29 19:08:41,2024-07-29,19:08:41,Walking,Room
2718,2024-07-29 19:08:42,2024-07-29,19:08:42,Walking,Room
2719,2024-07-29 19:08:43,2024-07-29,19:08:43,Walking,Room
2720,2024-07-29 19:08:44,2024-07-29,19:08:44,Walking,Room
2721,2024-07-29 19:08:44,2024-07-29,19:08:44,Walking,Room
2722,2024-07-29 19:08:45,2024-07-29,19:08:45,Walking,Room
2723,2024-07-29 19:08:46,2024-07-29,19:08:46,Walking,Room
2724,2024-07-29 19:08:47,2024-07-29,19:08:47,Walking,Room
2725,2024-07-29 19:08:47,2024-07-29,19:08:47,Walking,Room
2726,2024-07-29 19:08:48,2024-07-29,19:08:48,Walking,Room
2727,2024-07-29 19:08:49,2024-07-29,19:08:49,Walking,Room
2728,2024-07-29 19:08:50,2024-07-29,19:08:50,Walking,Room
2729,2024-07-29 19:08:50,2024-07-29,19:08:50,Walking,Room
2730,2024-07-29 19:08:51,2024-07-29,19:08:51,Walking,Room
2731,2024-07-29 19:08:52,2024-07-29,19:08:52,Walking,Room
2732,2024-07-29 19:08:53,2024-07-29,19:08:53,Walking,Room
2733,2024-07-29 19:08:53,2024-07-29,19:08:53,Walking,Room
2734,2024-07-29 19:08:54,2024-07-29,19:08:54,Walking,Room
2735,2024-07-29 19:08:55,2024-07-29,19:08:55,Walking,Room
2736,2024-07-29 19:08:56,2024-07-29,19:08:56,Walking,Room
2737,2024-07-29 19:08:56,2024-07-29,19:08:56,Walking,Room
2738,2024-07-29 19:08:57,2024-07-29,19:08:57,Walking,Room
2739,2024-07-29 19:08:58,2024-07-29,19:08:58,Walking,Room
2740,2024-07-29 19:08:59,2024-07-29,19:08:59,Walking,Room
2741,2024-07-29 19:08:59,2024-07-29,19:08:59,Walking,Room
2742,2024-07-29 19:09:00,2024-07-29,19:09:00,Walking,Room
2743,2024-07-29 19:09:01,2024-07-29,19:09:01,Walking,Room
2744,2024-07-29 19:09:02,2024-07-29,19:09:02,Walking,Room
2745,2024-07-29 19:09:02,2024-07-29,19:09:02,Walking,Room
2746,2024-07-29 19:09:03,2024-07-29,19:09:03,Walking,Room
2747,2024-07-29 19:09:04,2024-07-29,19:09:04,Walking,Room
2748,2024-07-29 19:09:05,2024-07-29,19:09:05,Walking,Room
2749,2024-07-29 19:09:05,2024-07-29,19:09:05,Walking,Room
2750,2024-07-29 19:09:06,2024-07-29,19:09:06,Walking,Room
2751,2024-07-29 19:09:07,2024-07-29,19:09:07,Walking,Room
2752,2024-07-29 19:09:08,2024-07-29,19:09:08,Walking,Room
2753,2024-07-29 19:09:08,2024-07-29,19:09:08,Walking,Room
2754,2024-07-29 19:09:09,2024-07-29,19:09:09,Walking,Room
2755,2024-07-29 19:09:10,2024-07-29,19:09:10,Walking,Room
2756,2024-07-29 19:09:11,2024-07-29,19:09:11,Walking,Room
2757,2024-07-29 19:09:11,2024-07-29,19:09:11,Walking,Room
2758,2024-07-29 19:09:12,2024-07-29,19:09:12,Walking,Room
2759,2024-07-29 19:09:13,2024-07-29,19:09:13,Walking,Room
2760,2024-07-29 19:09:14,2024-07-29,19:09:14,Walking,Room
2761,2024-07-29 19:09:14,2024-07-29,19:09:14,Walking,Room
2762,2024-07-29 19:09:15,2024-07-29,19:09:15,Walking,Room
2763,2024-07-29 19:09:16,2024-07-29,19:09:16,Walking,Room
2764,2024-07-29 19:09:17,2024-07-29,19:09:17,Walking,Room
2765,2024-07-29 19:09:17,2024-07-29,19:09:17,Walking,Room
2766,2024-07-29 19:09:18,2024-07-29,19:09:18,Walking,Room
2767,2024-07-29 19:09:19,2024-07-29,19:09:19,Walking,Room
2768,2024-07-29 19:09:20,2024-07-29,19:09:20,Walking,Room
2769,2024-07-29 19:09:20,2024-07-29,19:09:20,Walking,Room
2770,2024-07-29 19:09:21,2024-07-29,19:09:21,Walking,Room
2771,2024-07-29 19:09:22,2024-07-29,19:09:22,Walking,Room
2772,2024-07-29 19:09:23,2024-07-29,19:09:23,Walking,Room
2773,2024-07-29 19:09:23,2024-07-29,19:09:23,Walking,Room
2774,2024-07-29 19:09:24,2024-07-29,19:09:24,Walking,Room
2775,2024-07-29 19:09:25,2024-07-29,19:09:25,Walking,Room
2776,2024-07-29 19:09:26,2024-07-29,19:09:26,Walking,Room
2777,2024-07-29 19:09:26,2024-07-29,19:09:26,Walking,Room
2778,2024-07-29 19:09:27,2024-07-29,19:09:27,Walking,Room
2779,2024-07-29 19:09:28,2024-07-29,19:09:28,Walking,Room
2780,2024-07-29 19:09:29,2024-07-29,19:09:29,Walking,Room
2781,2024-07-29 19:09:29,2024-07-29,19:09:29,Walking,Room
2782,2024-07-29 19:09:30,2024-07-29,19:09:30,Walking,Room
2783,2024-07-29 19:09:31,2024-07-29,19:09:31,Walking,Room
2784,2024-07-29 19:09:32,2024-07-29,19:09:32,Walking,Room
2785,2024-07-29 19:09:32,2024-07-29,19:09:32,Walking,Room
2786,2024-07-29 19:09:33,2024-07-29,19:09:33,Walking,Room
2787,2024-07-29 19:09:34,2024-07-29,19:09:34,Walking,Room
2788,2024-07-29 19:09:35,2024-07-29,19:09:35,Walking,Room
2789,2024-07-29 19:09:35,2024-07-29,19:09:35,Walking,Room
2790,2024-07-29 19:09:36,2024-07-29,19:09:36,Walking,Room
2791,2024-07-29 19:09:37,2024-07-29,19:09:37,Walking,Room
2792,2024-07-29 19:09:38,2024-07-29,19:09:38,Walking,Room
2793,2024-07-29 19:09:38,2024-07-29,19:09:38,Walking,Room
2794,2024-07-29 19:09:39,2024-07-29,19:09:39,Walking,Room
2795,2024-07-29 19:09:40,2024-07-29,19:09:40,Walking,Room
2796,2024-07-29 19:09:41,2024-07-29,19:09:41,Walking,Room
2797,2024-07-29 19:09:41,2024-07-29,19:09:41,Walking,Room
2798,2024-07-29 19:09:42,2024-07-29,19:09:42,Walking,Room
2799,2024-07-29 19:09:43,2024-07-29,19:09:43,Walking,Room
2800,2024-07-29 19:09:44,2024-07-29,19:09:44,Walking,Room
2801,2024-07-29 19:09:44,2024-07-29,19:09:44,Walking,Room
2802,2024-07-29 19:09:45,2024-07-29,19:09:45,Walking,Room
2803,2024-07-29 19:09:46,2024-07-29,19:09:46,Walking,Room
2804,2024-07-29 19:09:47,2024-07-29,19:09:47,Walking,Room
2805,2024-07-29 19:09:47,2024-07-29,19:09:47,Walking,Room
2806,2024-07-29 19:09:48,2024-07-29,19:09:48,Walking,Room
2807,2024-07-29 19:09:49,2024-07-29,19:09:49,Walking,Room
2808,2024-07-29 19:09:50,2024-07-29,19:09:50,Walking,Room
2809,2024-07-29 19:09:50,2024-07-29,19:09:50,Walking,Room
2810,2024-07-29 19:09:51,2024-07-29,19:09:51,Walking,Room
2811,2024-07-29 19:09:52,2024-07-29,19:09:52,Walking,Room
2812,2024-07-29 19:09:53,2024-07-29,19:09:53,Walking,Room
2813,2024-07-29 19:09:53,2024-07-29,19:09:53,Walking,Room
2814,2024-07-29 19:09:54,2024-07-29,19:09:54,Walking,Room
2815,2024-07-29 19:09:55,2024-07-29,19:09:55,Walking,Room
2816,2024-07-29 19:09:56,2024-07-29,19:09:56,Walking,Room
2817,2024-07-29 19:09:56,2024-07-29,19:09:56,Walking,Room
2818,2024-07-29 19:09:57,2024-07-29,19:09:57,Walking,Room
2819,2024-07-29 19:09:58,2024-07-29,19:09:58,Walking,Room
2820,2024-07-29 19:09:59,2024-07-29,19:09:59,Walking,Room
2821,2024-07-29 19:09:59,2024-07-29,19:09:59,Walking,Room
2822,2024-07-29 19:10:00,2024-07-29,19:10:00,Walking,Room
2823,2024-07-29 19:10:01,2024-07-29,19:10:01,Walking,Room
2824,2024-07-29 19:10:02,2024-07-29,19:10:02,Walking,Room
2825,2024-07-29 19:10:02,2024-07-29,19:10:02,Walking,Room
2826,2024-07-29 19:10:03,2024-07-29,19:10:03,Walking,Room
2827,2024-07-29 19:10:04,2024-07-29,19:10:04,Walking,Room
2828,2024-07-29 19:10:05,2024-07-29,19:10:05,Walking,Room
2829,2024-07-29 19:10:05,2024-07-29,19:10:05,Walking,Room
2830,2024-07-29 19:10:06,2024-07-29,19:10:06,Walking,Room
2831,2024-07-29 19:10:07,2024-07-29,19:10:07,Walking,Room
2832,2024-07-29 19:10:08,2024-07-29,19:10:08,Walking,Room
2833,2024-07-29 19:10:08,2024-07-29,19:10:08,Walking,Room
2834,2024-07-29 19:10:09,2024-07-29,19:10:09,Walking,Room
2835,2024-07-29 19:10:10,2024-07-29,19:10:10,Walking,Room
2836,2024-07-29 19:10:11,2024-07-29,19:10:11,Walking,Room
2837,2024-07-29 19:10:11,2024-07-29,19:10:11,Walking,Room
2838,2024-07-29 19:10:12,2024-07-29,19:10:12,Walking,Room
2839,2024-07-29 19:10:13,2024-07-29,19:10:13,Walking,Room
2840,2024-07-29 19:10:14,2024-07-29,19:10:14,Walking,Room
2841,2024-07-29 19:10:14,2024-07-29,19:10:14,Walking,Room
2842,2024-07-29 19:10:15,2024-07-29,19:10:15,Walking,Room
2843,2024-07-29 19:10:16,2024-07-29,19:10:16,Walking,Room
2844,2024-07-29 19:10:17,2024-07-29,19:10:17,Walking,Room
2845,2024-07-29 19:10:17,2024-07-29,19:10:17,Walking,Room
2846,2024-07-29 19:10:18,2024-07-29,19:10:18,Walking,Room
2847,2024-07-29 19:10:19,2024-07-29,19:10:19,Walking,Room
2848,2024-07-29 19:10:20,2024-07-29,19:10:20,Walking,Room
2849,2024-07-29 19:10:20,2024-07-29,19:10:20,Walking,Room
2850,2024-07-29 19:10:21,2024-07-29,19:10:21,Walking,Room
2851,2024-07-29 19:10:22,2024-07-29,19:10:22,Walking,Room
2852,2024-07-29 19:10:23,2024-07-29,19:10:23,Walking,Room
2853,2024-07-29 19:10:23,2024-07-29,19:10:23,Walking,Room
2854,2024-07-29 19:10:24,2024-07-29,19:10:24,Walking,Room
2855,2024-07-29 19:10:25,2024-07-29,19:10:25,Walking,Room
2856,2024-07-29 19:10:26,2024-07-29,19:10:26,Walking,Room
2857,2024-07-29 19:10:26,2024-07-29,19:10:26,Walking,Room
2858,2024-07-29 19:10:27,2024-07-29,19:10:27,Walking,Room
2859,2024-07-29 19:10:28,2024-07-29,19:10:28,Walking,Room
2860,2024-07-29 19:10:29,2024-07-29,19:10:29,Walking,Room
2861,2024-07-29 19:10:29,2024-07-29,19:10:29,Walking,Room
2862,2024-07-29 19:10:30,2024-07-29,19:10:30,Walking,Room
2863,2024-07-29 19:10:31,2024-07-29,19:10:31,Walking,Room
2864,2024-07-29 19:10:32,2024-07-29,19:10:32,Walking,Room
2865,2024-07-29 19:10:32,2024-07-29,19:10:32,Walking,Room
2866,2024-07-29 19:10:33,2024-07-29,19:10:33,Walking,Room
2867,2024-07-29 19:10:34,2024-07-29,19:10:34,Walking,Room
2868,2024-07-29 19:10:35,2024-07-29,19:10:35,Walking,Room
2869,2024-07-29 19:10:35,2024-07-29,19:10:35,Walking,Room
2870,2024-07-29 19:10:36,2024-07-29,19:10:36,Walking,Room
2871,2024-07-29 19:10:37,2024-07-29,19:10:37,Walking,Room
2872,2024-07-29 19:10:38,2024-07-29,19:10:38,Walking,Room
2873,2024-07-29 19:10:38,2024-07-29,19:10:38,Walking,Room
2874,2024-07-29 19:10:39,2024-07-29,19:10:39,Walking,Room
2875,2024-07-29 19:10:40,2024-07-29,19:10:40,Walking,Room
2876,2024-07-29 19:10:41,2024-07-29,19:10:41,Walking,Room
2877,2024-07-29 19:10:41,2024-07-29,19:10:41,Walking,Room
2878,2024-07-29 19:10:42,2024-07-29,19:10:42,Walking,Room
2879,2024-07-29 19:10:43,2024-07-29,19:10:43,Walking,Room
2880,2024-07-29 19:10:44,2024-07-29,19:10:44,Walking,Room
2881,2024-07-29 19:10:44,2024-07-29,19:10:44,Walking,Room
2882,2024-07-29 19:10:45,2024-07-29,19:10:45,Walking,Room
2883,2024-07-29 19:10:46,2024-07-29,19:10:46,Walking,Room
2884,2024-07-29 19:10:47,2024-07-29,19:10:47,Walking,Room
2885,2024-07-29 19:10:47,2024-07-29,19:10:47,Walking,Room
2886,2024-07-29 19:10:48,2024-07-29,19:10:48,Walking,Room
2887,2024-07-29 19:10:49,2024-07-29,19:10:49,Walking,Room
2888,2024-07-29 19:10:50,2024-07-29,19:10:50,Walking,Room
2889,2024-07-29 19:10:50,2024-07-29,19:10:50,Walking,Room
2890,2024-07-29 19:10:51,2024-07-29,19:10:51,Walking,Room
2891,2024-07-29 19:10:52,2024-07-29,19:10:52,Walking,Room
2892,2024-07-29 19:10:53,2024-07-29,19:10:53,Walking,Room
2893,2024-07-29 19:10:53,2024-07-29,19:10:53,Walking,Room
2894,2024-07-29 19:10:54,2024-07-29,19:10:54,Walking,Room
2895,2024-07-29 19:10:55,2024-07-29,19:10:55,Walking,Room
2896,2024-07-29 19:10:56,2024-07-29,19:10:56,Walking,Room
2897,2024-07-29 19:10:56,2024-07-29,19:10:56,Walking,Room
2898,2024-07-29 19:10:57,2024-07-29,19:10:57,Walking,Room
2899,2024-07-29 19:10:58,2024-07-29,19:10:58,Walking,Room
2900,2024-07-29 19:10:59,2024-07-29,19:10:59,Walking,Room
2901,2024-07-29 19:10:59,2024-07-29,19:10:59,Walking,Room
2902,2024-07-29 19:11:00,2024-07-29,19:11:00,Walking,Room
2903,2024-07-29 19:11:01,2024-07-29,19:11:01,Walking,Room
2904,2024-07-29 19:11:02,2024-07-29,19:11:02,Walking,Room
2905,2024-07-29 19:11:02,2024-07-29,19:11:02,Walking,Room
2906,2024-07-29 19:11:03,2024-07-29,19:11:03,Walking,Room
2907,2024-07-29 19:11:04,2024-07-29,19:11:04,Walking,Room
2908,2024-07-29 19:11:05,2024-07-29,19:11:05,Walking,Room
2909,2024-07-29 19:11:05,2024-07-29,19:11:05,Walking,Room
2910,2024-07-29 19:11:06,2024-07-29,19:11:06,Walking,Room
2911,2024-07-29 19:11:07,2024-07-29,19:11:07,Walking,Room
2912,2024-07-29 19:11:08,2024-07-29,19:11:08,Walking,Room
2913,2024-07-29 19:11:08,2024-07-29,19:11:08,Walking,Room
2914,2024-07-29 19:11:09,2024-07-29,19:11:09,Walking,Room
2915,2024-07-29 19:11:10,2024-07-29,19:11:10,Walking,Room
2916,2024-07-29 19:11:11,2024-07-29,19:11:11,Walking,Room
2917,2024-07-29 19:11:11,2024-07-29,19:11:11,Walking,Room
2918,2024-07-29 19:11:12,2024-07-29,19:11:12,Walking,Room
2919,2024-07-29 19:11:13,2024-07-29,19:11:13,Walking,Room
2920,2024-07-29 19:11:14,2024-07-29,19:11:14,Walking,Room
2921,2024-07-29 19:11:14,2024-07-29,19:11:14,Walking,Room
2922,2024-07-29 19:11:15,2024-07-29,19:11:15,Walking,Room
2923,2024-07-29 19:11:16,2024-07-29,19:11:16,Walking,Room
2924,2024-07-29 19:11:17,2024-07-29,19:11:17,Walking,Room
2925,2024-07-29 19:11:17,2024-07-29,19:11:17,Walking,Room
2926,2024-07-29 19:11:18,2024-07-29,19:11:18,Walking,Room
2927,2024-07-29 19:11:19,2024-07-29,19:11:19,Walking,Room
2928,2024-07-29 19:11:20,2024-07-29,19:11:20,Walking,Room
2929,2024-07-29 19:11:20,2024-07-29,19:11:20,Walking,Room
2930,2024-07-29 19:11:21,2024-07-29,19:11:21,Walking,Room
2931,2024-07-29 19:11:22,2024-07-29,19:11:22,Walking,Room
2932,2024-07-29 19:11:23,2024-07-29,19:11:23,Walking,Room
2933,2024-07-29 19:11:23,2024-07-29,19:11:23,Walking,Room
2934,2024-07-29 19:11:24,2024-07-29,19:11:24,Walking,Room
2935,2024-07-29 19:11:25,2024-07-29,19:11:25,Walking,Room
2936,2024-07-29 19:11:26,2024-07-29,19:11:26,Walking,Room
2937,2024-07-29 19:11:26,2024-07-29,19:11:26,Walking,Room
2938,2024-07-29 19:11:27,2024-07-29,19:11:27,Walking,Room
2939,2024-07-29 19:11:28,2024-07-29,19:11:28,Walking,Room
2940,2024-07-29 19:11:29,2024-07-29,19:11:29,Walking,Room
2941,2024-07-29 19:11:29,2024-07-29,19:11:29,Walking,Room
2942,2024-07-29 19:11:30,2024-07-29,19:11:30,Walking,Room
2943,2024-07-29 19:11:31,2024-07-29,19:11:31,Walking,Room
2944,2024-07-29 19:11:32,2024-07-29,19:11:32,Walking,Room
2945,2024-07-29 19:11:32,2024-07-29,19:11:32,Walking,Room
2946,2024-07-29 19:11:33,2024-07-29,19:11:33,Walking,Room
2947,2024-07-29 19:11:34,2024-07-29,19:11:34,Walking,Room
2948,2024-07-29 19:11:35,2024-07-29,19:11:35,Walking,Room
2949,2024-07-29 19:11:35,2024-07-29,19:11:35,Walking,Room
2950,2024-07-29 19:11:36,2024-07-29,19:11:36,Walking,Room
2951,2024-07-29 19:11:37,2024-07-29,19:11:37,Walking,Room
2952,2024-07-29 19:11:38,2024-07-29,19:11:38,Walking,Room
2953,2024-07-29 19:11:38,2024-07-29,19:11:38,Walking,Room
2954,2024-07-29 19:11:39,2024-07-29,19:11:39,Walking,Room
2955,2024-07-29 19:11:40,2024-07-29,19:11:40,Walking,Room
2956,2024-07-29 19:11:41,2024-07-29,19:11:41,Walking,Room
2957,2024-07-29 19:11:41,2024-07-29,19:11:41,Walking,Room
2958,2024-07-29 19:11:42,2024-07-29,19:11:42,Walking,Room
2959,2024-07-29 19:11:43,2024-07-29,19:11:43,Walking,Room
2960,2024-07-29 19:11:44,2024-07-29,19:11:44,Walking,Room
2961,2024-07-29 19:11:44,2024-07-29,19:11:44,Walking,Room
2962,2024-07-29 19:11:45,2024-07-29,19:11:45,Walking,Room
2963,2024-07-29 19:11:46,2024-07-29,19:11:46,Walking,Room
2964,2024-07-29 19:11:47,2024-07-29,19:11:47,Walking,Room
2965,2024-07-29 19:11:47,2024-07-29,19:11:47,Walking,Room
2966,2024-07-29 19:11:48,2024-07-29,19:11:48,Walking,Room
2967,2024-07-29 19:11:49,2024-07-29,19:11:49,Walking,Room
2968,2024-07-29 19:11:50,2024-07-29,19:11:50,Walking,Room
2969,2024-07-29 19:11:50,2024-07-29,19:11:50,Walking,Room
2970,2024-07-29 19:11:51,2024-07-29,19:11:51,Walking,Room
2971,2024-07-29 19:11:52,2024-07-29,19:11:52,Walking,Room
2972,2024-07-29 19:11:53,2024-07-29,19:11:53,Walking,Room
2973,2024-07-29 19:11:53,2024-07-29,19:11:53,Walking,Room
2974,2024-07-29 19:11:54,2024-07-29,19:11:54,Walking,Room
2975,2024-07-29 19:11:55,2024-07-29,19:11:55,Walking,Room
2976,2024-07-29 19:11:56,2024-07-29,19:11:56,Walking,Room
2977,2024-07-29 19:11:56,2024-07-29,19:11:56,Walking,Room
2978,2024-07-29 19:11:57,2024-07-29,19:11:57,Walking,Room
2979,2024-07-29 19:11:58,2024-07-29,19:11:58,Walking,Room
2980,2024-07-29 19:11:59,2024-07-29,19:11:59,Walking,Room
2981,2024-07-29 19:11:59,2024-07-29,19:11:59,Walking,Room
2982,2024-07-29 19:12:00,2024-07-29,19:12:00,Walking,Room
2983,2024-07-29 19:12:01,2024-07-29,19:12:01,Walking,Room
2984,2024-07-29 19:12:02,2024-07-29,19:12:02,Walking,Room
2985,2024-07-29 19:12:02,2024-07-29,19:12:02,Walking,Room
2986,2024-07-29 19:12:03,2024-07-29,19:12:03,Walking,Room
2987,2024-07-29 19:12:04,2024-07-29,19:12:04,Walking,Room
2988,2024-07-29 19:12:05,2024-07-29,19:12:05,Walking,Room
2989,2024-07-29 19:12:05,2024-07-29,19:12:05,Walking,Room
2990,2024-07-29 19:12:06,2024-07-29,19:12:06,Walking,Room
2991,2024-07-29 19:12:07,2024-07-29,19:12:07,Walking,Room
2992,2024-07-29 19:12:08,2024-07-29,19:12:08,Walking,Room
2993,2024-07-29 19:12:08,2024-07-29,19:12:08,Walking,Room
2994,2024-07-29 19:12:09,2024-07-29,19:12:09,Walking,Room
2995,2024-07-29 19:12:10,2024-07-29,19:12:10,Walking,Room
2996,2024-07-29 19:12:11,2024-07-29,19:12:11,Walking,Room
2997,2024-07-29 19:12:11,2024-07-29,19:12:11,Walking,Room
2998,2024-07-29 19:12:12,2024-07-29,19:12:12,Walking,Room
2999,2024-07-29 19:12:13,2024-07-29,19:12:13,Walking,Room
3000,2024-07-29 19:12:14,2024-07-29,19:12:14,Walking,Room
3001,2024-07-29 19:12:14,2024-07-29,19:12:14,Walking,Room
3002,2024-07-29 19:12:15,2024-07-29,19:12:15,Walking,Room
3003,2024-07-29 19:12:16,2024-07-29,19:12:16,Walking,Room
3004,2024-07-29 19:12:17,2024-07-29,19:12:17,Walking,Room
3005,2024-07-29 19:12:17,2024-07-29,19:12:17,Walking,Room
3006,2024-07-29 19:12:18,2024-07-29,19:12:18,Walking,Room
3007,2024-07-29 19:12:19,2024-07-29,19:12:19,Walking,Room
3008,2024-07-29 19:12:20,2024-07-29,19:12:20,Walking,Room
3009,2024-07-29 19:12:20,2024-07-29,19:12:20,Walking,Room
3010,2024-07-29 19:12:21,2024-07-29,19:12:21,Walking,Room
3011,2024-07-29 19:12:22,2024-07-29,19:12:22,Walking,Room
3012,2024-07-29 19:12:23,2024-07-29,19:12:23,Walking,Room
3013,2024-07-29 19:12:23,2024-07-29,19:12:23,Walking,Room
3014,2024-07-29 19:12:24,2024-07-29,19:12:24,Walking,Room
3015,2024-07-29 19:12:25,2024-07-29,19:12:25,Walking,Room
3016,2024-07-29 19:12:26,2024-07-29,19:12:26,Walking,Room
3017,2024-07-29 19:12:26,2024-07-29,19:12:26,Walking,Room
3018,2024-07-29 19:12:27,2024-07-29,19:12:27,Walking,Room
3019,2024-07-29 19:12:28,2024-07-29,19:12:28,Walking,Room
3020,2024-07-29 19:12:29,2024-07-29,19:12:29,Walking,Room
3021,2024-07-29 19:12:29,2024-07-29,19:12:29,Walking,Room
3022,2024-07-29 19:12:30,2024-07-29,19:12:30,Walking,Room
3023,2024-07-29 19:12:31,2024-07-29,19:12:31,Walking,Room
3024,2024-07-29 19:12:32,2024-07-29,19:12:32,Walking,Room
3025,2024-07-29 19:12:32,2024-07-29,19:12:32,Walking,Room
3026,2024-07-29 19:12:33,2024-07-29,19:12:33,Walking,Room
3027,2024-07-29 19:12:34,2024-07-29,19:12:34,Walking,Room
3028,2024-07-29 19:12:35,2024-07-29,19:12:35,Walking,Room
3029,2024-07-29 19:12:35,2024-07-29,19:12:35,Walking,Room
3030,2024-07-29 19:12:36,2024-07-29,19:12:36,Walking,Room
3031,2024-07-29 19:12:37,2024-07-29,19:12:37,Walking,Room
3032,2024-07-29 19:12:38,2024-07-29,19:12:38,Walking,Room
3033,2024-07-29 19:12:38,2024-07-29,19:12:38,Walking,Room
3034,2024-07-29 19:12:39,2024-07-29,19:12:39,Walking,Room
3035,2024-07-29 19:12:40,2024-07-29,19:12:40,Walking,Room
3036,2024-07-29 19:12:41,2024-07-29,19:12:41,Walking,Room
3037,2024-07-29 19:12:41,2024-07-29,19:12:41,Walking,Room
3038,2024-07-29 19:12:42,2024-07-29,19:12:42,Walking,Room
3039,2024-07-29 19:12:43,2024-07-29,19:12:43,Walking,Room
3040,2024-07-29 19:12:44,2024-07-29,19:12:44,Walking,Room
